"","size_based.Assemblage","size_based.m","size_based.Method","size_based.Order.q","size_based.qD","size_based.qD.LCL","size_based.qD.UCL","size_based.SC","size_based.SC.LCL","size_based.SC.UCL","coverage_based.Assemblage","coverage_based.SC","coverage_based.m","coverage_based.Method","coverage_based.Order.q","coverage_based.qD","coverage_based.qD.LCL","coverage_based.qD.UCL"
"3174","SRR19509121",46581,"Rarefaction",1,23.1462781050819,22.6735138810935,23.6190423290704,0.998406178604236,0.998246170936971,0.9985661862715,"SRR19509121",0.998406178597714,46581,"Rarefaction",1,23.1462781048067,22.6762649276114,23.6162912820019
"3175","SRR19509121",50164,"Rarefaction",1,23.1566217726279,22.6836765232134,23.6295670220425,0.998656426598199,0.998498642355384,0.998814210841014,"SRR19509121",0.998656426598714,50164,"Rarefaction",1,23.156621772649,22.6858412991791,23.6274022461189
"3176","SRR19509121",53747,"Rarefaction",1,23.1655701027602,22.6924664715941,23.6386737339263,0.998879705606372,0.998723462952223,0.999035948260521,"SRR19509121",0.998879705614517,53747,"Rarefaction",1,23.165570103085,22.6940032699413,23.6371369362287
"3177","SRR19509121",57330,"Rarefaction",1,23.1733697369193,22.7001255081752,23.6466139656635,0.999080400240581,0.998924852810375,0.999235947670787,"SRR19509121",0.999080400239066,57330,"Rarefaction",1,23.1733697368621,22.7010096672136,23.6457298065106
"3178","SRR19509121",60913,"Rarefaction",1,23.1802125182011,22.7068419726705,23.6535830637317,0.999261775523424,0.999105750177147,0.999417800869702,"SRR19509121",0.999261775540968,60913,"Rarefaction",1,23.1802125188539,22.7070264867975,23.6533985509103
"3179","SRR19509121",64497,"Rarefaction",1,23.1862516425959,22.7127664662301,23.6597368189617,0.999426338801203,0.999268216385321,0.999584461217085,"SRR19509121",0.999426338801199,64496,"Rarefaction",1,23.1862504320711,22.7121246247375,23.6603762394047
"3180","SRR19509121",64498,"Observed",1,23.1862532270919,22.7127680201882,23.6597384339957,0.999426382548629,0.999268259274801,0.999584505822457,"SRR19509121",0.999426382548629,64498,"Observed",1,23.1862532270919,22.7121271596198,23.660379294564
"3181","SRR19509121",64499,"Extrapolation",1,23.1862548115615,22.7127695741203,23.6597400490028,0.999426426292719,0.999268302160878,0.99958455042456,"SRR19509121",0.999426426292719,64499,"Extrapolation",1,23.1862548115615,22.7121284839682,23.6603811391549
"3182","SRR19509121",67893,"Extrapolation",1,23.1914830369385,22.7178964436947,23.6650696301824,0.999557230196207,0.999396047769296,0.999718412623117,"SRR19509121",0.999557230196207,67893,"Extrapolation",1,23.1914830369385,22.7165683258958,23.6663977479813
"3183","SRR19509121",71288,"Extrapolation",1,23.1964248574649,22.7227413295278,23.6701083854019,0.99965823023919,0.999494378241762,0.999822082236619,"SRR19509121",0.99965823023919,71288,"Extrapolation",1,23.1964248574649,22.7208913025267,23.671958412403
"3184","SRR19509121",74682,"Extrapolation",1,23.2010932104587,22.7273170408274,23.6748693800901,0.999736171083132,0.999570622194069,0.999901719972194,"SRR19509121",0.999736171083132,74682,"Extrapolation",1,23.2010932104587,22.7250831760186,23.6771032448989
"3185","SRR19509121",78077,"Extrapolation",1,23.2055058286964,22.7316410773211,23.6793705800717,0.999796352991915,0.999630284035014,0.999962421948817,"SRR19509121",0.999796352991915,78077,"Extrapolation",1,23.2055058286964,22.729136479705,23.6818751776878
"3186","SRR19509121",81471,"Extrapolation",1,23.2096742640839,22.7357248713876,23.6836236567803,0.999842794841067,0.999677386798536,1,"SRR19509121",0.999842794841067,81471,"Extrapolation",1,23.2096742640839,22.7330412356418,23.686307292526
"3187","SRR19509121",84866,"Extrapolation",1,23.2136143504565,22.7395840417224,23.6876446591906,0.999878654847042,0.999714993090292,1,"SRR19509121",0.999878654847042,84866,"Extrapolation",1,23.2136143504565,22.7367945779538,23.6904341229592
"3188","SRR19509121",88261,"Extrapolation",1,23.2173374685588,22.7432298356203,23.6914451014972,0.999906334841386,0.999745365079897,1,"SRR19509121",0.999906334841386,88261,"Extrapolation",1,23.2173374685588,22.7403924200935,23.694282517024
"3189","SRR19509121",91655,"Extrapolation",1,23.2208545589603,22.7466730621347,23.6950360557859,0.99992769524932,0.999770209320058,1,"SRR19509121",0.99992769524932,91655,"Extrapolation",1,23.2208545589603,22.7438328256523,23.6978762922683
"3190","SRR19509121",95050,"Extrapolation",1,23.2241789813572,22.7499268906717,23.6984310720427,0.9999441886571,0.999790830726118,1,"SRR19509121",0.9999441886571,95050,"Extrapolation",1,23.2241789813572,22.7471185239383,23.7012394387761
"3191","SRR19509121",98444,"Extrapolation",1,23.2273194388398,22.7529999250023,23.7016389526773,0.999956916474671,0.999808189620004,1,"SRR19509121",0.999956916474671,98444,"Extrapolation",1,23.2273194388398,22.7502496159686,23.704389261711
"3192","SRR19509121",101839,"Extrapolation",1,23.230287860461,22.7559039191042,23.7046718018177,0.999966744240415,0.999823030108386,1,"SRR19509121",0.999966744240415,101839,"Extrapolation",1,23.2302878604609,22.7532310361236,23.7073446847983
"3193","SRR19509121",105233,"Extrapolation",1,23.2330920173275,22.7586465521781,23.707537482477,0.999974328240714,0.999835897003213,1,"SRR19509121",0.999974328240714,105233,"Extrapolation",1,23.2330920173276,22.7560649206075,23.7101191140476
"3194","SRR19509121",108628,"Extrapolation",1,23.2357425610518,22.7612383149201,23.7102468071836,0.999980184215464,0.999847215885461,1,"SRR19509121",0.999980184215464,108628,"Extrapolation",1,23.2357425610518,22.7587574289037,23.7127276931999
"3195","SRR19509121",112023,"Extrapolation",1,23.2382471475984,22.7636867622174,23.7128075329793,0.999984704386155,0.999857298452915,1,"SRR19509121",0.999984704386155,112023,"Extrapolation",1,23.2382471475984,22.7613126170943,23.7151816781025
"3196","SRR19509121",115417,"Extrapolation",1,23.2406131368205,22.7659991546221,23.7152271190188,0.99998819256208,0.999866380833601,1,"SRR19509121",0.99998819256208,115417,"Extrapolation",1,23.2406131368204,22.7637349827054,23.7174912909354
"3197","SRR19509121",118812,"Extrapolation",1,23.2428495159472,22.7681843377904,23.7175146941039,0.999990885952025,0.999874649045396,1,"SRR19509121",0.999990885952025,118812,"Extrapolation",1,23.2428495159472,22.7660313095326,23.7196677223617
"3198","SRR19509121",122206,"Extrapolation",1,23.2449621396525,22.7702480911497,23.7196761881554,0.999992964417332,0.999882235305307,1,"SRR19509121",0.999992964417332,122206,"Extrapolation",1,23.2449621396525,22.7682056732215,23.7217186060834
"3199","SRR19509121",125601,"Extrapolation",1,23.2469590327546,22.7721983096462,23.7217197558631,0.999994569301283,0.999889248592488,1,"SRR19509121",0.999994569301283,125601,"Extrapolation",1,23.2469590327547,22.7702647881112,23.7236532773982
"3200","SRR19509121",128996,"Extrapolation",1,23.2488459631804,22.7740406790538,23.723651247307,0.999995808095797,0.999895766684362,1,"SRR19509121",0.999995808095797,128996,"Extrapolation",1,23.2488459631804,22.7722133771104,23.7254785492504
"3201","SRR19509121",1,"Rarefaction",2,1,0.999999999999999,1,0.139942324202307,0.137814262503782,0.142070385900833,"SRR19509121",0.139942324202307,1,"Rarefaction",2,1,0.992573103675298,1.0074268963247
"3202","SRR19509121",3584,"Rarefaction",2,7.13356843557528,7.02544752160242,7.24168934954814,0.975570606764543,0.974901805249785,0.976239408279301,"SRR19509121",0.975570606890975,3584,"Rarefaction",2,7.13356843565951,7.02538743085746,7.24174944046156
"3203","SRR19509121",7167,"Rarefaction",2,7.13967862217721,7.03135741542431,7.24799982893011,0.985778985759481,0.985359152878119,0.986198818640842,"SRR19509121",0.98577898586587,7167,"Rarefaction",2,7.13967862223371,7.03135429626393,7.24800294820348
"3204","SRR19509121",10750,"Rarefaction",2,7.14171805725907,7.0333299565524,7.25010615796575,0.989920381163695,0.989601343399252,0.990239418928138,"SRR19509121",0.98992038112452,10750,"Rarefaction",2,7.14171805724072,7.03334538151968,7.25009073296176
"3205","SRR19509121",14333,"Rarefaction",2,7.14273828299331,7.03431671094375,7.25115985504288,0.992273073820421,0.992000383933489,0.992545763707354,"SRR19509121",0.992273073803723,14333,"Rarefaction",2,7.14273828298642,7.03434161519862,7.25113495077423
"3206","SRR19509121",17916,"Rarefaction",2,7.14335058108155,7.03490891842394,7.25179224373916,0.993824352044325,0.993579625517334,0.994069078571316,"SRR19509121",0.993824352005426,17916,"Rarefaction",2,7.14335058106677,7.03493874130227,7.25176242083127
"3207","SRR19509121",21499,"Rarefaction",2,7.14375884768945,7.03530378804034,7.25221390733856,0.994936649674556,0.994713651823346,0.995159647525765,"SRR19509121",0.994936649658395,21499,"Rarefaction",2,7.14375884768372,7.03533576201019,7.25218193335725
"3208","SRR19509121",25082,"Rarefaction",2,7.14405049985427,7.03558586933237,7.25251513037617,0.995778510524287,0.995573460797679,0.995983560250896,"SRR19509121",0.99577851050696,25082,"Rarefaction",2,7.14405049984831,7.03561818653528,7.25248281316133
"3209","SRR19509121",28665,"Rarefaction",2,7.14426925718467,7.03579744763647,7.25274106673287,0.996440656443533,0.996249876875893,0.996631436011174,"SRR19509121",0.996440656423857,28665,"Rarefaction",2,7.14426925717837,7.03582886537933,7.2527096489774
"3210","SRR19509121",32249,"Rarefaction",2,7.14443945472676,7.03596205958384,7.25291684986968,0.996977165865662,0.996797106907757,0.997157224823567,"SRR19509121",0.996977165834837,32249,"Rarefaction",2,7.14443945471716,7.0359916868356,7.25288722259872
"3211","SRR19509121",35832,"Rarefaction",2,7.14457557782168,7.03609371525817,7.25305744038518,0.997422139294141,0.99724978767373,0.997594490914553,"SRR19509121",0.997422139324009,35832,"Rarefaction",2,7.14457557783065,7.03612088784005,7.25303026782126
"3212","SRR19509121",39415,"Rarefaction",2,7.14468695632045,7.03620143835456,7.25317247428635,0.997798770049043,0.997631879575138,0.997965660522948,"SRR19509121",0.99779877003123,39415,"Rarefaction",2,7.14468695631527,7.03622564145519,7.25314827117536
"3213","SRR19509121",42998,"Rarefaction",2,7.14477977529309,7.03629121099623,7.25326833958995,0.998123011708375,0.997960060630528,0.998285962786223,"SRR19509121",0.998123011720064,42998,"Rarefaction",2,7.14477977529641,7.03631203951258,7.25324751108024
"3214","SRR19509121",46581,"Rarefaction",2,7.14485831689157,7.03636717481465,7.25334945896848,0.998406178604236,0.998246170936971,0.9985661862715,"SRR19509121",0.998406178597714,46581,"Rarefaction",2,7.14485831688977,7.03638432152133,7.25333231225822
"3215","SRR19509121",50164,"Rarefaction",2,7.14492564008875,7.03643228840342,7.25341899177408,0.998656426598199,0.998498642355384,0.998814210841014,"SRR19509121",0.998656426598714,50164,"Rarefaction",2,7.14492564008889,7.03644555534937,7.25340572482841
"3216","SRR19509121",53747,"Rarefaction",2,7.14498398818731,7.03648872144506,7.25347925492957,0.998879705606372,0.998723462952223,0.999035948260521,"SRR19509121",0.998879705614517,53747,"Rarefaction",2,7.14498398818944,7.03649804930556,7.25346992707331
"3217","SRR19509121",57330,"Rarefaction",2,7.14503504386732,7.03653810140119,7.25353198633344,0.999080400240581,0.998924852810375,0.999235947670787,"SRR19509121",0.999080400239066,57330,"Rarefaction",2,7.14503504386694,7.03654364496299,7.25352644277089
"3218","SRR19509121",60913,"Rarefaction",2,7.14508009376793,7.03658167268372,7.25357851485214,0.999261775523424,0.999105750177147,0.999417800869702,"SRR19509121",0.999261775540968,60913,"Rarefaction",2,7.14508009377224,7.03658345578729,7.2535767317572
"3219","SRR19509121",64497,"Rarefaction",2,7.1451201493162,7.03662041353033,7.25361988510208,0.999426338801203,0.999268216385321,0.999584461217085,"SRR19509121",0.999426338801199,64496,"Rarefaction",2,7.14512014125235,7.03661807122635,7.25362221127835
"3220","SRR19509121",64498,"Observed",2,7.14512015987127,7.03662042373896,7.25361989600358,0.999426382548629,0.999268259274801,0.999584505822457,"SRR19509121",0.999426382548629,64498,"Observed",2,7.14512015987127,7.03661808845849,7.25362223128406
"3221","SRR19509121",64499,"Extrapolation",2,7.14512017042601,7.03662043394727,7.25361990690475,0.999426426292719,0.999268302160878,0.99958455042456,"SRR19509121",0.999426426292719,64499,"Extrapolation",2,7.14512017042601,7.03661809762658,7.25362224322543
"3222","SRR19509121",67893,"Extrapolation",2,7.14515420204236,7.03665334857354,7.25365505551118,0.999557230196207,0.999396047769296,0.999718412623117,"SRR19509121",0.999557230196207,67893,"Extrapolation",2,7.14515420204236,7.03664814394688,7.25366026013785
"3223","SRR19509121",71288,"Extrapolation",2,7.14518500206308,7.0366831376671,7.25368686645906,0.99965823023919,0.999494378241762,0.999822082236619,"SRR19509121",0.99965823023919,71288,"Extrapolation",2,7.14518500206308,7.03667604364287,7.25369396048329
"3224","SRR19509121",74682,"Extrapolation",2,7.14521299417725,7.03671021101198,7.25371577734253,0.999736171083132,0.999570622194069,0.999901719972194,"SRR19509121",0.999736171083132,74682,"Extrapolation",2,7.14521299417725,7.03670185846102,7.25372412989348
"3225","SRR19509121",78077,"Extrapolation",2,7.14523856002567,7.03673493772367,7.25374218232767,0.999796352991915,0.999630284035014,0.999962421948817,"SRR19509121",0.999796352991915,78077,"Extrapolation",2,7.14523856002567,7.03672574622392,7.25375137382742
"3226","SRR19509121",81471,"Extrapolation",2,7.14526198872289,7.03675759742812,7.25376638001767,0.999842794841067,0.999677386798536,1,"SRR19509121",0.999842794841067,81471,"Extrapolation",2,7.14526198872289,7.03674785447238,7.25377612297341
"3227","SRR19509121",84866,"Extrapolation",2,7.14528354968815,7.03677845070219,7.25378864867411,0.999878654847042,0.999714993090292,1,"SRR19509121",0.999878654847042,84866,"Extrapolation",2,7.14528354968815,7.03676835688855,7.25379874248776
"3228","SRR19509121",88261,"Extrapolation",2,7.145303452064,7.03679769982436,7.25380920430363,0.999906334841386,0.999745365079897,1,"SRR19509121",0.999906334841386,88261,"Extrapolation",2,7.145303452064,7.03678739775841,7.25381950636958
"3229","SRR19509121",91655,"Extrapolation",2,7.14532187491685,7.03681551798403,7.25382823184967,0.99992769524932,0.999770209320058,1,"SRR19509121",0.99992769524932,91655,"Extrapolation",2,7.14532187491685,7.03680511022468,7.25383863960901
"3230","SRR19509121",95050,"Extrapolation",2,7.14533898703248,7.0368320684273,7.25384590563766,0.9999441886571,0.999790830726118,1,"SRR19509121",0.9999441886571,95050,"Extrapolation",2,7.14533898703248,7.03682162932276,7.2538563447422
"3231","SRR19509121",98444,"Extrapolation",2,7.14535491442503,7.03684747303245,7.25386235581761,0.999956916474671,0.999808189620004,1,"SRR19509121",0.999956916474671,98444,"Extrapolation",2,7.14535491442503,7.03683705683274,7.25387277201732
"3232","SRR19509121",101839,"Extrapolation",2,7.14536978447717,7.03686185500131,7.25387771395302,0.999966744240415,0.999823030108386,1,"SRR19509121",0.999966744240415,101839,"Extrapolation",2,7.14536978447717,7.03685150137028,7.25388806758406
"3233","SRR19509121",105233,"Extrapolation",2,7.14538369116161,7.03687530522234,7.25389207710087,0.999974328240714,0.999835897003213,1,"SRR19509121",0.999974328240714,105233,"Extrapolation",2,7.14538369116161,7.03686504306782,7.25390233925539
"3234","SRR19509121",108628,"Extrapolation",2,7.14539673260081,7.03688791859748,7.25390554660414,0.999980184215464,0.999847215885461,1,"SRR19509121",0.999980184215464,108628,"Extrapolation",2,7.14539673260081,7.03687776892252,7.2539156962791
"3235","SRR19509121",112023,"Extrapolation",2,7.14540898360845,7.03689976748493,7.25391819973198,0.999984704386155,0.999857298452915,1,"SRR19509121",0.999984704386155,112023,"Extrapolation",2,7.14540898360845,7.03688974530967,7.25392822190724
"3236","SRR19509121",115417,"Extrapolation",2,7.14542051063564,7.03691091615477,7.25393010511651,0.99998819256208,0.999866380833601,1,"SRR19509121",0.99998819256208,115417,"Extrapolation",2,7.14542051063564,7.03690103196422,7.25393998930706
"3237","SRR19509121",118812,"Extrapolation",2,7.14543138223681,7.03692143091137,7.25394133356225,0.999990885952025,0.999874649045396,1,"SRR19509121",0.999990885952025,118812,"Extrapolation",2,7.14543138223682,7.0369116918661,7.25395107260753
"3238","SRR19509121",122206,"Extrapolation",2,7.14544164688593,7.03693135863771,7.25395193513416,0.999992964417332,0.999882235305307,1,"SRR19509121",0.999992964417332,122206,"Extrapolation",2,7.14544164688593,7.03692176922117,7.2539615245507
"3239","SRR19509121",125601,"Extrapolation",2,7.14545135959707,7.03694075254218,7.25396196665196,0.999994569301283,0.999889248592488,1,"SRR19509121",0.999994569301283,125601,"Extrapolation",2,7.14545135959707,7.03693131534743,7.25397140384671
"3240","SRR19509121",128996,"Extrapolation",2,7.14546056108176,7.03694965200009,7.25397147016343,0.999995808095797,0.999895766684362,1,"SRR19509121",0.999995808095797,128996,"Extrapolation",2,7.14546056108176,7.03694036806494,7.25398075409858
"3241","SRR19509122",1,"Rarefaction",0,0.999999999999999,0.999999999999999,1,0.11751911543727,0.115648428949769,0.119389801924771,"SRR19509122",0.117522872330994,1,"Rarefaction",0,1.00003193353859,0.991231060782428,1.00883280629475
"3242","SRR19509122",3224,"Rarefaction",0,215.476361749798,212.140870625974,218.811852873622,0.972123583728068,0.97143381005718,0.972813357398956,"SRR19509122",0.972123583930804,3224,"Rarefaction",0,215.476362609123,209.689109084804,221.263616133442
"3243","SRR19509122",6447,"Rarefaction",0,282.320217577585,277.654805540604,286.985629614566,0.984158662448377,0.983713258476945,0.98460406641981,"SRR19509122",0.984158662334172,6447,"Rarefaction",0,282.320216737523,275.246040054013,289.394393421034
"3244","SRR19509122",9670,"Rarefaction",0,324.613344568479,319.123257513433,330.103431623525,0.989042060340739,0.988676812490844,0.989407308190633,"SRR19509122",0.989042060433156,9670,"Rarefaction",0,324.61334551653,316.702020320833,332.524670712227
"3245","SRR19509122",12893,"Rarefaction",0,355.223774720158,349.106978515499,361.340570924818,0.99173758992059,0.991414449761426,0.992060730079754,"SRR19509122",0.991737589914888,12893,"Rarefaction",0,355.223774647592,346.647047155734,363.800502139449
"3246","SRR19509122",16116,"Rarefaction",0,378.907957101131,372.270780889992,385.54513331227,0.993451564726375,0.993154523919647,0.993748605533103,"SRR19509122",0.993451564673926,16116,"Rarefaction",0,378.90795630858,369.760997846024,388.054914771135
"3247","SRR19509122",19340,"Rarefaction",0,397.998800582756,390.905236427505,405.092364738006,0.994640247304184,0.994361710198771,0.994918784409597,"SRR19509122",0.994640247312016,19340,"Rarefaction",0,397.998800714304,388.329550346164,407.668051082444
"3248","SRR19509122",22563,"Rarefaction",0,413.797900627342,406.288860994508,421.306940260176,0.995515092729165,0.99525174160607,0.99577844385226,"SRR19509122",0.995515092712074,22563,"Rarefaction",0,413.797900304378,403.63567769836,423.960122910395
"3249","SRR19509122",25786,"Rarefaction",0,427.124607626616,419.228580937685,435.020634315548,0.996188025990417,0.995938437092623,0.996437614888211,"SRR19509122",0.996188025958074,25786,"Rarefaction",0,427.124606957252,416.49574995448,437.753463960025
"3250","SRR19509122",29009,"Rarefaction",0,438.518046529629,430.257927028288,446.77816603097,0.99672282680213,0.996486287079613,0.996959366524647,"SRR19509122",0.996722826759679,29009,"Rarefaction",0,438.518045594793,427.452479450703,449.583611738883
"3251","SRR19509122",32232,"Rarefaction",0,448.355787537009,439.752540075205,456.959034998813,0.997158488125726,0.996934470019366,0.997382506232086,"SRR19509122",0.997158488110659,32232,"Rarefaction",0,448.35578718729,436.88787188714,459.82370248744
"3252","SRR19509122",35455,"Rarefaction",0,456.913965666528,447.988377152547,465.83955418051,0.997520230006825,0.997308147719366,0.997732312294285,"SRR19509122",0.997520229993221,35455,"Rarefaction",0,456.913965339596,445.080508033917,468.747422645274
"3253","SRR19509122",38679,"Rarefaction",0,464.403722524896,455.176945284708,473.630499765083,0.997825277318989,0.997624365241372,0.998026189396607,"SRR19509122",0.997825277313586,38679,"Rarefaction",0,464.40372239354,452.240891962116,476.566552824965
"3254","SRR19509122",41902,"Rarefaction",0,470.982817761312,461.476666256438,480.488969266186,0.998085599162178,0.997894835621765,0.998276362702591,"SRR19509122",0.99808559916036,41902,"Rarefaction",0,470.982817713863,458.52375664221,483.441878785515
"3255","SRR19509122",45125,"Rarefaction",0,476.7824587712,467.018826830247,486.546090712152,0.998310231346066,0.998128321562224,0.998492141129908,"SRR19509122",0.99831023136877,45125,"Rarefaction",0,476.782459362588,464.055219148246,489.509699576931
"3256","SRR19509122",48348,"Rarefaction",0,481.906315107493,471.906820325643,491.905809889343,0.998505921789203,0.998331295048355,0.99868054853005,"SRR19509122",0.998505921794884,48348,"Rarefaction",0,481.906315256731,468.932983689937,494.879646823524
"3257","SRR19509122",51571,"Rarefaction",0,486.438941021573,476.22440853434,496.653473508807,0.998677866437631,0.99850869530709,0.998847037568171,"SRR19509122",0.998677866437455,51571,"Rarefaction",0,486.438941018484,473.234344157038,499.643537879929
"3258","SRR19509122",54794,"Rarefaction",0,490.450082886721,480.040008525036,500.860157248407,0.998830111322072,0.998664337116955,0.998995885527189,"SRR19509122",0.998830111333238,54794,"Rarefaction",0,490.450083178555,477.017281983304,503.882884373806
"3259","SRR19509122",58018,"Rarefaction",0,493.998965856012,483.410917698828,504.587014013197,0.998965856012686,0.998801208072447,0.999130503952924,"SRR19509122",0.99896585601269,58018,"Rarefaction",0,493.998604323205,480.352965457725,507.644243188685
"3260","SRR19509122",58019,"Observed",0,494,483.411899137747,504.588100862253,0.998965895819286,0.998801247854687,0.999130543783885,"SRR19509122",0.998965895819286,58019,"Observed",0,494,480.35427192837,507.64572807163
"3261","SRR19509122",58020,"Extrapolation",0,494.001034104181,483.412880538326,504.589187670036,0.998965935624354,0.998801287635285,0.999130583613422,"SRR19509122",0.998965935624354,58020,"Extrapolation",0,494.001034104181,480.355252667429,507.646815540932
"3262","SRR19509122",61073,"Extrapolation",0,496.979644020976,486.236519708472,507.722768333481,0.999080589227596,0.998915515910252,0.999245662544941,"SRR19509122",0.999080589227596,61073,"Extrapolation",0,496.979644020978,483.213427224387,510.745860817568
"3263","SRR19509122",64127,"Extrapolation",0,499.628813091004,488.739223202566,510.518402979443,0.99918256188866,0.999016856520788,0.999348267256532,"SRR19509122",0.99918256188866,64127,"Extrapolation",0,499.628813091005,485.761146885554,513.496479296456
"3264","SRR19509122",67180,"Extrapolation",0,501.983433675571,490.951701263966,513.015166087176,0.999273196695448,0.99910715482825,0.999439238562645,"SRR19509122",0.999273196695448,67180,"Extrapolation",0,501.983433675571,487.975559995839,515.991307355302
"3265","SRR19509122",70234,"Extrapolation",0,504.077628014048,492.904638260444,515.250617767652,0.999353807092084,0.999187990629515,0.999519623554653,"SRR19509122",0.999353807092084,70234,"Extrapolation",0,504.077628014049,489.900793702802,518.254462325295
"3266","SRR19509122",73287,"Extrapolation",0,505.93897886298,494.6232608029,517.254696923061,0.999425454802833,0.999260540692447,0.999590368913219,"SRR19509122",0.999425454802833,73287,"Extrapolation",0,505.938978862981,491.57821428621,520.299743439752
"3267","SRR19509122",76341,"Extrapolation",0,507.59446018991,496.132807315578,519.056113064241,0.99948917811826,0.999325866411918,0.999652489824601,"SRR19509122",0.99948917811826,76341,"Extrapolation",0,507.594460189909,493.04442287469,522.144497505128
"3268","SRR19509122",79395,"Extrapolation",0,509.066330620215,497.454635758468,520.678025481962,0.999545833824473,0.999384792688066,0.99970687496088,"SRR19509122",0.999545833824473,79395,"Extrapolation",0,509.066330620215,494.328485320106,523.804175920324
"3269","SRR19509122",82448,"Extrapolation",0,510.374550790917,498.608384422853,522.14071715898,0.999596190252681,0.999438025454332,0.999754355051031,"SRR19509122",0.999596190252681,82448,"Extrapolation",0,510.374550790918,495.454931688245,525.29416989359
"3270","SRR19509122",85502,"Extrapolation",0,511.538078916392,499.612988788141,523.463169044643,0.999640977148521,0.99948622071363,0.999795733583412,"SRR19509122",0.999640977148521,85502,"Extrapolation",0,511.538078916392,496.445474360018,526.630683472766
"3271","SRR19509122",88555,"Extrapolation",0,512.572239893871,500.484295229329,524.660184558413,0.999680784402825,0.999529885705128,0.999831683100523,"SRR19509122",0.999680784402825,88555,"Extrapolation",0,512.572239893871,497.317244925041,527.827234862701
"3272","SRR19509122",91609,"Extrapolation",0,513.49202037923,501.237840079923,525.746200678537,0.999716188886734,0.999569520228327,0.999862857545141,"SRR19509122",0.999716188886734,91609,"Extrapolation",0,513.492020379229,498.085981305667,528.898059452791
"3273","SRR19509122",94662,"Extrapolation",0,514.309534855226,501.886655894829,526.732413815624,0.999747656914782,0.999605512410138,0.999889801419426,"SRR19509122",0.999747656914782,94662,"Extrapolation",0,514.309534855226,498.764171054764,529.854898655688
"3274","SRR19509122",97716,"Extrapolation",0,515.036630421483,502.443371754214,527.629889088751,0.999775644509308,0.999638251714377,0.999913037304239,"SRR19509122",0.999775644509308,97716,"Extrapolation",0,515.036630421483,499.363446149242,530.709814693724
"3275","SRR19509122",100770,"Extrapolation",0,515.683083176081,502.918738773575,528.447427578586,0.999800527974998,0.999668050223907,0.999933005726089,"SRR19509122",0.999800527974998,100770,"Extrapolation",0,515.68308317608,499.893242626925,531.472923725235
"3276","SRR19509122",103823,"Extrapolation",0,516.257659929278,503.3224849029,529.192834955655,0.999822644766709,0.999695187943558,0.999950101589861,"SRR19509122",0.999822644766709,103823,"Extrapolation",0,516.257659929279,500.361805895835,532.153513962722
"3277","SRR19509122",106877,"Extrapolation",0,516.768687222359,503.663684461957,529.873689982761,0.999842315392326,0.999719939750182,0.99996469103447,"SRR19509122",0.999842315392326,106877,"Extrapolation",0,516.768687222358,500.77674115918,532.760633285535
"3278","SRR19509122",109930,"Extrapolation",0,517.222895825796,503.949972561293,530.495819090299,0.999859798934813,0.999742519011351,0.999977078858276,"SRR19509122",0.999859798934813,109930,"Extrapolation",0,517.222895825797,501.144141853627,533.301649797968
"3279","SRR19509122",112984,"Extrapolation",0,517.626867952787,504.188535699207,531.065200206367,0.99987534875882,0.999763146075561,0.999987551442079,"SRR19509122",0.99987534875882,112984,"Extrapolation",0,517.626867952787,501.469818159276,533.783917746298
"3280","SRR19509122",116038,"Extrapolation",0,517.986035174256,504.385489291005,531.586581057506,0.999889173938108,0.999781997519659,0.999996350356558,"SRR19509122",0.999889173938108,116038,"Extrapolation",0,517.986035174254,501.758524890476,534.213545458032
"3281","SRR19509122",1,"Rarefaction",1,1,1,1,0.11751911543727,0.115648428949769,0.119389801924771,"SRR19509122",0.117522872330994,1,"Rarefaction",1,1.00003052452009,0.991613138870388,1.0084479101698
"3282","SRR19509122",3224,"Rarefaction",1,25.4121228006845,24.9687106424329,25.8555349589362,0.972123583728068,0.97143381005718,0.972813357398956,"SRR19509122",0.972123583930804,3224,"Rarefaction",1,25.4121228126533,24.9568908230857,25.8673548022208
"3283","SRR19509122",6447,"Rarefaction",1,26.1201618429625,25.6588688216263,26.5814548642986,0.984158662448377,0.983713258476945,0.98460406641981,"SRR19509122",0.984158662334172,6447,"Rarefaction",1,26.1201618362737,25.6554923259092,26.5848313466382
"3284","SRR19509122",9670,"Rarefaction",1,26.4082926179359,25.9400513867902,26.8765338490816,0.989042060340739,0.988676812490844,0.989407308190633,"SRR19509122",0.989042060433156,9670,"Rarefaction",1,26.4082926234383,25.9392760353705,26.8773092115061
"3285","SRR19509122",12893,"Rarefaction",1,26.5679746296016,26.0960333641964,27.0399158950067,0.99173758992059,0.991414449761426,0.992060730079754,"SRR19509122",0.991737589914888,12893,"Rarefaction",1,26.5679746292621,26.0965099905607,27.0394392679636
"3286","SRR19509122",16116,"Rarefaction",1,26.6702541891016,26.196029970882,27.1444784073212,0.993451564726375,0.993154523919647,0.993748605533103,"SRR19509122",0.993451564673926,16116,"Rarefaction",1,26.670254185946,26.1972802808691,27.1432280910228
"3287","SRR19509122",19340,"Rarefaction",1,26.7416444688567,26.2658841799217,27.2174047577916,0.994640247304184,0.994361710198771,0.994918784409597,"SRR19509122",0.994640247312016,19340,"Rarefaction",1,26.7416444693183,26.267670274293,27.2156186643437
